Foldername,Line Number,B-Moses,B-Norm,B-NLTK,Rouge-L,METEOR
processed_msg/formatted/paper_llama2_7b,6282,0.25,10.86,7.70,0,0.11
processed_msg/formatted/paper_llama2_7b,6283,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6284,0.60,22.84,13.48,0.222,0.36
processed_msg/formatted/paper_llama2_7b,6285,0.10,11.03,7.02,0.182,0.10
processed_msg/formatted/paper_llama2_7b,6286,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6287,0.11,8.18,7.40,0.125,0.11
processed_msg/formatted/paper_llama2_7b,6288,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6289,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6290,0.00,0.00,0.00,0,0.03
processed_msg/formatted/paper_llama2_7b,6291,0.43,12.88,9.91,0.182,0.20
processed_msg/formatted/paper_llama2_7b,6292,0.11,10.86,7.70,0.182,0.05
processed_msg/formatted/paper_llama2_7b,6293,0.75,19.64,0.00,0.4,0.58
processed_msg/formatted/paper_llama2_7b,6294,0.33,6.39,3.18,0.133,0.09
processed_msg/formatted/paper_llama2_7b,6295,0.11,10.86,7.70,0,0.05
processed_msg/formatted/paper_llama2_7b,6296,0.57,19.07,11.82,0.308,0.35
processed_msg/formatted/paper_llama2_7b,6297,0.33,5.80,7.13,0.143,0.22
processed_msg/formatted/paper_llama2_7b,6298,0.23,9.35,4.00,0.5,0.12
processed_msg/formatted/paper_llama2_7b,6299,0.29,7.33,7.92,0.154,0.25
processed_msg/formatted/paper_llama2_7b,6300,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6301,0.11,12.19,7.84,0.143,0.11
processed_msg/formatted/paper_llama2_7b,6302,0.11,12.58,5.19,0.222,0.06
processed_msg/formatted/paper_llama2_7b,6303,0.25,12.74,9.86,0.133,0.16
processed_msg/formatted/paper_llama2_7b,6304,0.06,3.96,6.91,0,0.03
processed_msg/formatted/paper_llama2_7b,6305,0.50,16.52,9.62,0.222,0.23
processed_msg/formatted/paper_llama2_7b,6306,0.11,12.43,7.08,0.222,0.06
processed_msg/formatted/paper_llama2_7b,6307,0.23,9.83,6.65,0.154,0.08
processed_msg/formatted/paper_llama2_7b,6308,0.30,,,,
processed_msg/formatted/paper_llama2_7b,6309,0.25,12.91,8.98,0.182,0.12
processed_msg/formatted/paper_llama2_7b,6310,0.20,12.91,7.70,0,0.18
processed_msg/formatted/paper_llama2_7b,6311,0.33,6.16,7.17,0.222,0.11
processed_msg/formatted/paper_llama2_7b,6312,0.14,13.89,8.02,0.182,0.07
processed_msg/formatted/paper_llama2_7b,6313,0.38,20.16,11.68,0.308,0.24
processed_msg/formatted/paper_llama2_7b,6314,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6315,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6316,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6317,0.17,8.91,7.48,0,0.15
processed_msg/formatted/paper_llama2_7b,6318,0.18,5.92,7.77,0.1,0.08
processed_msg/formatted/paper_llama2_7b,6319,0.10,10.44,3.30,0.222,0.05
processed_msg/formatted/paper_llama2_7b,6320,0.40,5.12,7.48,0.105,0.14
processed_msg/formatted/paper_llama2_7b,6321,0.43,6.20,8.16,0.133,0.18
processed_msg/formatted/paper_llama2_7b,6322,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6323,0.40,15.32,11.97,0.308,0.25
processed_msg/formatted/paper_llama2_7b,6324,0.00,0.00,0.00,0,0.08
processed_msg/formatted/paper_llama2_7b,6325,0.33,12.80,9.45,0.167,0.17
processed_msg/formatted/paper_llama2_7b,6326,0.25,11.91,8.40,0.333,0.13
processed_msg/formatted/paper_llama2_7b,6327,0.20,6.57,7.22,0,0.08
processed_msg/formatted/paper_llama2_7b,6328,0.00,0.00,0.00,0,0.12
processed_msg/formatted/paper_llama2_7b,6329,0.17,9.79,7.58,0.167,0.08
processed_msg/formatted/paper_llama2_7b,6330,0.14,9.79,7.58,0.154,0.07
processed_msg/formatted/paper_llama2_7b,6331,0.50,11.64,8.75,0.25,0.21
processed_msg/formatted/paper_llama2_7b,6332,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6333,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6334,0.00,0.00,0.00,0,0.10
processed_msg/formatted/paper_llama2_7b,6335,0.17,16.15,8.25,0,0.08
processed_msg/formatted/paper_llama2_7b,6336,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6337,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6338,0.40,8.36,8.13,0.308,0.43
processed_msg/formatted/paper_llama2_7b,6339,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6340,0.27,8.11,8.68,0.143,0.17
processed_msg/formatted/paper_llama2_7b,6341,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6342,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6343,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6344,0.15,9.73,8.39,0,0.12
processed_msg/formatted/paper_llama2_7b,6345,0.10,11.03,7.02,0,0.05
processed_msg/formatted/paper_llama2_7b,6346,0.25,,,,
processed_msg/formatted/paper_llama2_7b,6347,0.57,8.36,8.13,0.167,0.13
processed_msg/formatted/paper_llama2_7b,6348,0.11,9.79,7.58,0.154,0.05
processed_msg/formatted/paper_llama2_7b,6349,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6350,0.17,8.18,7.40,0,0.15
processed_msg/formatted/paper_llama2_7b,6351,0.14,8.91,7.48,0,0.07
processed_msg/formatted/paper_llama2_7b,6352,0.38,16.04,10.69,0.182,0.19
processed_msg/formatted/paper_llama2_7b,6353,0.09,8.18,7.40,0.143,0.04
processed_msg/formatted/paper_llama2_7b,6354,0.33,14.49,9.27,0.2,0.16
processed_msg/formatted/paper_llama2_7b,6355,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6356,0.00,6.57,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6357,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6358,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6359,0.14,16.15,8.25,0.222,0.07
processed_msg/formatted/paper_llama2_7b,6360,0.10,10.86,0.00,0.143,0.05
processed_msg/formatted/paper_llama2_7b,6361,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6362,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6363,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6364,0.00,0.00,0.00,0,0.11
processed_msg/formatted/paper_llama2_7b,6365,1.00,7.85,7.37,0.235,0.36
processed_msg/formatted/paper_llama2_7b,6366,1.50,40.61,32.84,0.727,0.97
processed_msg/formatted/paper_llama2_7b,6367,0.10,8.91,7.48,0.143,0.05
processed_msg/formatted/paper_llama2_7b,6368,0.12,8.91,7.48,0,0.12
processed_msg/formatted/paper_llama2_7b,6369,0.17,19.30,8.55,0.222,0.17
processed_msg/formatted/paper_llama2_7b,6370,0.33,9.79,7.58,0.2,0.13
processed_msg/formatted/paper_llama2_7b,6371,0.38,7.22,8.44,0.118,0.16
processed_msg/formatted/paper_llama2_7b,6372,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6373,0.33,19.30,8.55,0.286,0.15
processed_msg/formatted/paper_llama2_7b,6374,0.38,11.73,9.62,0.154,0.18
processed_msg/formatted/paper_llama2_7b,6375,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6376,0.36,15.51,10.19,0.143,0.29
processed_msg/formatted/paper_llama2_7b,6377,0.17,16.15,8.25,0,0.08
processed_msg/formatted/paper_llama2_7b,6378,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6379,0.35,6.44,9.09,0.111,0.14
processed_msg/formatted/paper_llama2_7b,6380,0.22,9.73,8.39,0.154,0.11
processed_msg/formatted/paper_llama2_7b,6381,3.50,100.00,111.67,1.0,1.00
processed_msg/formatted/paper_llama2_7b,6382,0.09,8.18,7.40,0.125,0.04
processed_msg/formatted/paper_llama2_7b,6383,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6384,0.12,14.57,4.93,0.2,0.06
processed_msg/formatted/paper_llama2_7b,6385,0.17,8.18,7.40,0.2,0.15
processed_msg/formatted/paper_llama2_7b,6386,1.56,1.80,Error: The number of reference sentences must match the number of generated sentences.,0.037,0.16
processed_msg/formatted/paper_llama2_7b,6387,0.00,0.00,0.00,0,0.12
processed_msg/formatted/paper_llama2_7b,6388,0.40,16.52,9.62,0.4,0.28
processed_msg/formatted/paper_llama2_7b,6389,0.83,11.04,11.00,0.364,0.45
processed_msg/formatted/paper_llama2_7b,6390,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6391,0.33,12.19,7.84,0.222,0.14
processed_msg/formatted/paper_llama2_7b,6392,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6393,0.12,10.86,7.70,0,0.06
processed_msg/formatted/paper_llama2_7b,6394,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6395,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6396,0.33,8.64,8.02,0.267,0.15
processed_msg/formatted/paper_llama2_7b,6397,0.10,11.12,6.25,0.167,0.05
processed_msg/formatted/paper_llama2_7b,6398,0.50,13.84,10.80,0.167,0.12
processed_msg/formatted/paper_llama2_7b,6399,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6400,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6401,0.11,12.58,5.19,0.2,0.11
processed_msg/formatted/paper_llama2_7b,6402,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6403,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6404,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6405,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6406,0.30,14.29,10.26,0.286,0.15
processed_msg/formatted/paper_llama2_7b,6407,0.50,14.49,9.27,0.222,0.22
processed_msg/formatted/paper_llama2_7b,6408,0.00,0.00,0.00,0,0.04
processed_msg/formatted/paper_llama2_7b,6409,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6410,0.25,10.28,4.93,0.2,0.09
processed_msg/formatted/paper_llama2_7b,6411,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6412,0.20,9.79,7.58,0.25,0.09
processed_msg/formatted/paper_llama2_7b,6413,0.25,13.89,0.00,0.25,0.23
processed_msg/formatted/paper_llama2_7b,6414,0.14,4.71,7.00,0,0.06
processed_msg/formatted/paper_llama2_7b,6415,0.14,5.60,3.52,0.133,0.07
processed_msg/formatted/paper_llama2_7b,6416,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6417,0.50,12.61,10.42,0,0.39
processed_msg/formatted/paper_llama2_7b,6418,0.11,8.91,7.48,0.167,0.11
processed_msg/formatted/paper_llama2_7b,6419,1.00,7.65,9.99,0.286,0.48
processed_msg/formatted/paper_llama2_7b,6420,0.29,8.99,8.25,0.143,0.13
processed_msg/formatted/paper_llama2_7b,6421,0.08,8.90,4.86,0,0.04
processed_msg/formatted/paper_llama2_7b,6422,0.00,0.00,0.00,0,0.07
processed_msg/formatted/paper_llama2_7b,6423,1.17,5.12,9.51,0.286,0.20
processed_msg/formatted/paper_llama2_7b,6424,0.22,14.49,7.84,0.4,0.11
processed_msg/formatted/paper_llama2_7b,6425,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6426,0.17,8.18,7.40,0,0.07
processed_msg/formatted/paper_llama2_7b,6427,0.25,7.22,8.44,0.111,0.12
processed_msg/formatted/paper_llama2_7b,6428,0.05,4.62,3.35,0,0.03
processed_msg/formatted/paper_llama2_7b,6429,0.83,13.33,11.76,0.429,0.38
processed_msg/formatted/paper_llama2_7b,6430,1.17,30.74,24.71,0.25,0.60
processed_msg/formatted/paper_llama2_7b,6431,0.12,4.50,7.58,0,0.12
processed_msg/formatted/paper_llama2_7b,6432,0.43,21.25,11.91,0.2,0.21
processed_msg/formatted/paper_llama2_7b,6433,0.25,13.89,8.02,0,0.11
processed_msg/formatted/paper_llama2_7b,6434,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_7b,6435,0.25,19.30,8.55,0.25,0.12
processed_msg/formatted/paper_llama2_7b,6436,0.36,,,,
processed_msg/formatted/paper_llama2_7b,6437,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6438,0.08,8.90,4.86,0,0.04
processed_msg/formatted/paper_llama2_7b,6439,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6440,0.14,16.15,8.25,0,0.14
processed_msg/formatted/paper_llama2_7b,6441,0.20,16.15,8.25,0,0.10
processed_msg/formatted/paper_llama2_7b,6442,0.42,10.06,7.16,0.333,0.34
processed_msg/formatted/paper_llama2_7b,6443,0.22,14.96,6.20,0.364,0.11
processed_msg/formatted/paper_llama2_7b,6444,0.40,9.29,9.62,0.267,0.19
processed_msg/formatted/paper_llama2_7b,6445,0.06,4.95,2.88,0,0.03
processed_msg/formatted/paper_llama2_7b,6446,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6447,1.08,24.05,17.22,0.267,0.47
processed_msg/formatted/paper_llama2_7b,6448,0.00,0.00,0.00,0,0.19
processed_msg/formatted/paper_llama2_7b,6449,0.38,10.76,6.75,0.5,0.24
processed_msg/formatted/paper_llama2_7b,6450,0.50,8.99,8.25,0.182,0.30
processed_msg/formatted/paper_llama2_7b,6451,0.33,12.80,8.40,0.25,0.21
processed_msg/formatted/paper_llama2_7b,6452,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6453,0.25,9.95,9.16,0.364,0.26
processed_msg/formatted/paper_llama2_7b,6454,0.11,7.03,7.27,0,0.16
processed_msg/formatted/paper_llama2_7b,6455,0.25,6.16,7.17,0,0.09
processed_msg/formatted/paper_llama2_7b,6456,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6457,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6458,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6459,0.18,6.07,6.06,0,0.07
processed_msg/formatted/paper_llama2_7b,6460,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6461,0.17,12.19,7.84,0.167,0.16
processed_msg/formatted/paper_llama2_7b,6462,0.50,9.64,9.97,0.333,0.29
processed_msg/formatted/paper_llama2_7b,6463,0.75,8.71,9.21,0.154,0.19
processed_msg/formatted/paper_llama2_7b,6464,0.20,10.86,7.70,0.182,0.09
processed_msg/formatted/paper_llama2_7b,6465,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6466,0.25,8.91,7.48,0.167,0.10
processed_msg/formatted/paper_llama2_7b,6467,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6468,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6469,0.50,22.96,10.69,0.5,0.24
processed_msg/formatted/paper_llama2_7b,6470,0.33,12.91,8.98,0,0.16
processed_msg/formatted/paper_llama2_7b,6471,0.20,8.36,8.13,0.133,0.10
processed_msg/formatted/paper_llama2_7b,6472,0.25,16.15,8.25,0,0.12
processed_msg/formatted/paper_llama2_7b,6473,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6474,0.40,11.64,8.75,0.222,0.18
processed_msg/formatted/paper_llama2_7b,6475,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6476,0.18,7.33,7.92,0,0.09
processed_msg/formatted/paper_llama2_7b,6477,0.67,13.58,14.83,0.333,0.35
processed_msg/formatted/paper_llama2_7b,6478,0.00,0.00,0.00,0,0.04
processed_msg/formatted/paper_llama2_7b,6479,0.11,8.18,7.40,0,0.05
processed_msg/formatted/paper_llama2_7b,6480,0.00,0.00,0.00,0,0.14
processed_msg/formatted/paper_llama2_7b,6481,0.11,7.03,7.27,0,0.10
processed_msg/formatted/paper_llama2_7b,6482,0.05,3.18,1.29,0.118,0.03
processed_msg/formatted/paper_llama2_7b,6483,0.41,10.94,12.97,0.222,0.11
processed_msg/formatted/paper_llama2_7b,6484,0.20,10.86,0.00,0.2,0.09
processed_msg/formatted/paper_llama2_7b,6485,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6486,0.71,23.36,15.76,0.4,0.44
processed_msg/formatted/paper_llama2_7b,6487,0.80,19.64,12.54,0.222,0.19
processed_msg/formatted/paper_llama2_7b,6488,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6489,0.33,13.89,8.02,0,0.14
processed_msg/formatted/paper_llama2_7b,6490,0.50,13.84,11.08,0.308,0.30
processed_msg/formatted/paper_llama2_7b,6491,0.12,9.79,7.58,0,0.18
processed_msg/formatted/paper_llama2_7b,6492,0.20,8.91,7.48,0,0.18
processed_msg/formatted/paper_llama2_7b,6493,0.00,0.00,0.00,0,0.11
processed_msg/formatted/paper_llama2_7b,6494,0.14,17.22,6.02,0,0.07
processed_msg/formatted/paper_llama2_7b,6495,0.20,13.89,8.02,0,0.09
processed_msg/formatted/paper_llama2_7b,6496,0.08,9.01,6.92,0,0.08
processed_msg/formatted/paper_llama2_7b,6497,0.00,0.00,0.00,0,0.04
processed_msg/formatted/paper_llama2_7b,6498,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6499,0.10,7.56,0.00,0.125,0.05
processed_msg/formatted/paper_llama2_7b,6500,0.29,9.73,8.39,0.154,0.13
processed_msg/formatted/paper_llama2_7b,6501,0.17,5.20,7.06,0,0.07
processed_msg/formatted/paper_llama2_7b,6502,0.17,16.15,8.25,0.2,0.08
processed_msg/formatted/paper_llama2_7b,6503,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6504,0.18,11.64,7.58,0.444,0.09
processed_msg/formatted/paper_llama2_7b,6505,0.67,5.88,7.64,0.25,0.21
processed_msg/formatted/paper_llama2_7b,6506,0.07,7.09,6.35,0,0.03
processed_msg/formatted/paper_llama2_7b,6507,0.22,14.96,7.58,0.182,0.17
processed_msg/formatted/paper_llama2_7b,6508,0.11,8.91,7.48,0,0.05
processed_msg/formatted/paper_llama2_7b,6509,0.29,,,,
processed_msg/formatted/paper_llama2_7b,6510,0.17,10.86,7.70,0.167,0.08
processed_msg/formatted/paper_llama2_7b,6511,0.33,12.19,7.84,0.222,0.14
processed_msg/formatted/paper_llama2_7b,6512,0.27,8.64,8.82,0.2,0.17
processed_msg/formatted/paper_llama2_7b,6513,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6514,0.00,0.00,0.00,0,0.06
processed_msg/formatted/paper_llama2_7b,6515,0.30,11.57,10.10,0.286,0.18
processed_msg/formatted/paper_llama2_7b,6516,0.60,8.64,8.82,0.364,0.25
processed_msg/formatted/paper_llama2_7b,6517,0.67,9.73,7.40,0.364,0.25
processed_msg/formatted/paper_llama2_7b,6518,0.00,0.00,0.00,0,0.07
processed_msg/formatted/paper_llama2_7b,6519,0.09,9.79,7.58,0,0.09
processed_msg/formatted/paper_llama2_7b,6520,0.71,14.99,11.49,0.462,0.42
processed_msg/formatted/paper_llama2_7b,6521,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6522,0.20,16.15,8.25,0,0.19
processed_msg/formatted/paper_llama2_7b,6523,0.20,7.56,7.33,0.222,0.08
processed_msg/formatted/paper_llama2_7b,6524,0.25,19.30,8.55,0.286,0.12
processed_msg/formatted/paper_llama2_7b,6525,0.08,8.18,7.40,0,0.04
processed_msg/formatted/paper_llama2_7b,6526,0.17,16.15,0.00,0.2,0.16
processed_msg/formatted/paper_llama2_7b,6527,0.15,7.97,4.29,0.154,0.08
processed_msg/formatted/paper_llama2_7b,6528,0.57,16.99,8.98,0.182,0.35
processed_msg/formatted/paper_llama2_7b,6529,0.10,7.56,7.33,0,0.05
processed_msg/formatted/paper_llama2_7b,6530,0.00,0.00,0.00,0,0.08
processed_msg/formatted/paper_llama2_7b,6531,0.25,7.39,9.47,0.182,0.17
processed_msg/formatted/paper_llama2_7b,6532,0.67,16.99,12.54,0.4,0.40
processed_msg/formatted/paper_llama2_7b,6533,0.15,7.81,8.02,0.095,0.11
processed_msg/formatted/paper_llama2_7b,6534,0.25,7.03,7.27,0,0.10
processed_msg/formatted/paper_llama2_7b,6535,1.36,38.83,44.55,0.333,0.54
processed_msg/formatted/paper_llama2_7b,6536,0.05,4.96,6.38,0.077,0.02
processed_msg/formatted/paper_llama2_7b,6537,1.00,12.61,10.42,0.364,0.66
processed_msg/formatted/paper_llama2_7b,6538,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6539,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6540,0.25,9.79,7.58,0,0.11
processed_msg/formatted/paper_llama2_7b,6541,0.12,9.79,7.58,0.154,0.06
processed_msg/formatted/paper_llama2_7b,6542,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6543,0.33,16.36,9.91,0.2,0.17
processed_msg/formatted/paper_llama2_7b,6544,0.20,10.86,7.70,0,0.09
processed_msg/formatted/paper_llama2_7b,6545,0.12,4.63,1.62,0,0.07
processed_msg/formatted/paper_llama2_7b,6546,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6547,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6548,0.00,0.00,0.00,0,0.12
processed_msg/formatted/paper_llama2_7b,6549,0.25,13.89,8.02,0.25,0.11
processed_msg/formatted/paper_llama2_7b,6550,1.56,45.18,47.47,0.571,0.55
processed_msg/formatted/paper_llama2_7b,6551,0.25,10.86,8.55,0.222,0.12
processed_msg/formatted/paper_llama2_7b,6552,0.14,9.79,7.58,0,0.07
processed_msg/formatted/paper_llama2_7b,6553,0.06,4.08,1.71,0,0.06
processed_msg/formatted/paper_llama2_7b,6554,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6555,0.18,11.79,8.13,0.154,0.09
processed_msg/formatted/paper_llama2_7b,6556,0.11,7.03,0.00,0.125,0.05
processed_msg/formatted/paper_llama2_7b,6557,1.67,30.64,30.25,0.462,0.61
processed_msg/formatted/paper_llama2_7b,6558,0.20,16.15,0.00,0.222,0.10
processed_msg/formatted/paper_llama2_7b,6559,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6560,0.50,17.23,11.82,0.182,0.50
processed_msg/formatted/paper_llama2_7b,6561,0.31,,,,
processed_msg/formatted/paper_llama2_7b,6562,0.71,9.76,10.48,0.286,0.39
processed_msg/formatted/paper_llama2_7b,6563,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6564,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6565,0.20,7.56,7.33,0.182,0.08
processed_msg/formatted/paper_llama2_7b,6566,0.67,28.57,11.55,0.571,0.80
processed_msg/formatted/paper_llama2_7b,6567,1.00,23.97,13.28,0.444,0.40
processed_msg/formatted/paper_llama2_7b,6568,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6569,0.33,12.19,0.00,0.2,0.14
processed_msg/formatted/paper_llama2_7b,6570,0.14,8.91,7.48,0,0.07
processed_msg/formatted/paper_llama2_7b,6571,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6572,0.10,11.10,5.37,0,0.05
processed_msg/formatted/paper_llama2_7b,6573,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6574,0.06,6.16,7.17,0,0.03
processed_msg/formatted/paper_llama2_7b,6575,0.00,0.00,0.00,0,0.16
processed_msg/formatted/paper_llama2_7b,6576,0.33,7.81,7.22,0.182,0.14
processed_msg/formatted/paper_llama2_7b,6577,0.00,0.00,0.00,0,0.09
processed_msg/formatted/paper_llama2_7b,6578,0.50,10.77,8.39,0.308,0.22
processed_msg/formatted/paper_llama2_7b,6579,0.12,6.57,7.22,0.125,0.06
processed_msg/formatted/paper_llama2_7b,6580,0.27,6.84,8.34,0.286,0.13
processed_msg/formatted/paper_llama2_7b,6581,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6582,0.17,10.76,7.35,0.154,0.08
processed_msg/formatted/paper_llama2_7b,6583,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6584,0.20,16.15,8.25,0,0.36
processed_msg/formatted/paper_llama2_7b,6585,0.20,12.19,7.84,0,0.09
processed_msg/formatted/paper_llama2_7b,6586,0.25,5.20,7.06,0.125,0.46
processed_msg/formatted/paper_llama2_7b,6587,0.25,10.86,7.70,0.2,0.11
processed_msg/formatted/paper_llama2_7b,6588,0.30,10.77,9.38,0.154,0.15
processed_msg/formatted/paper_llama2_7b,6589,0.25,8.91,7.48,0,0.21
processed_msg/formatted/paper_llama2_7b,6590,0.33,7.33,7.92,0.167,0.21
processed_msg/formatted/paper_llama2_7b,6591,0.29,6.52,7.77,0.235,0.12
processed_msg/formatted/paper_llama2_7b,6592,0.07,3.54,0.62,0.154,0.04
processed_msg/formatted/paper_llama2_7b,6593,0.00,0.00,0.00,0,0.08
processed_msg/formatted/paper_llama2_7b,6594,0.33,12.91,8.98,0.222,0.23
processed_msg/formatted/paper_llama2_7b,6595,0.25,8.36,8.13,0.333,0.17
processed_msg/formatted/paper_llama2_7b,6596,0.14,16.15,8.25,0,0.14
processed_msg/formatted/paper_llama2_7b,6597,0.00,0.00,0.00,0,0.00
processed_msg/formatted/paper_llama2_7b,6598,0.33,11.73,8.55,0.286,0.16
